0,0,0,0,0,0,0.0010246,0.0030738,0.005123,0.012295,0.014344,0.025615,0.066598,0.13422,0.29508,0.47029,0.68443,0.81045,0.91393,0.95799,0.98668,0.99385,0.9959,0.9959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0.0015385,0.0015385,0.0015385,0.0046154,0.0061538,0.0092308,0.010769,0.013846,0.026154,0.043077,0.076923,0.16615,0.28769,0.50615,0.67846,0.83231,0.92308,0.95846,0.97846,0.99077,0.99538,0.99692,0.99846,0.99846,0.99846,0.99846,0.99846,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0.0034188,0.008547,0.015385,0.015385,0.034188,0.061538,0.10769,0.1812,0.3453,0.53846,0.72821,0.84103,0.93333,0.96068,0.97778,0.98974,0.99487,0.99487,0.99658,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0.0027397,0.0027397,0.013699,0.030137,0.063014,0.10411,0.18082,0.37534,0.59726,0.72877,0.84932,0.92877,0.96164,0.99452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0.0030769,0.0061538,0.0092308,0.015385,0.024615,0.036923,0.052308,0.083077,0.14154,0.21846,0.35385,0.48615,0.68308,0.82462,0.91692,0.93846,0.97846,0.99077,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0.0044444,0.0044444,0.0044444,0.0044444,0.0044444,0.0044444,0.0044444,0.0088889,0.017778,0.026667,0.026667,0.044444,0.044444,0.08,0.10222,0.21333,0.37333,0.53333,0.71556,0.85778,0.92889,0.96,0.98667,0.98667,0.99556,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026455,0.042328,0.1164,0.19048,0.31746,0.53439,0.75132,0.85714,0.93651,0.97354,0.98942,0.99471,0.99471,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0.0093458,0.0093458,0.0093458,0.0093458,0.0093458,0.018692,0.037383,0.093458,0.14953,0.29907,0.42991,0.60748,0.71028,0.85981,0.91589,0.96262,0.97196,0.99065,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089286,0.017857,0.017857,0.017857,0.017857,0.035714,0.0625,0.15179,0.24107,0.38393,0.55357,0.73214,0.875,0.91964,0.97321,0.98214,0.99107,0.99107,0.99107,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030303,0.060606,0.10606,0.15152,0.19697,0.31818,0.40909,0.57576,0.71212,0.83333,0.89394,0.93939,0.98485,0.98485,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02381,0.02381,0.02381,0.071429,0.071429,0.071429,0.14286,0.2619,0.35714,0.5,0.64286,0.7619,0.80952,0.85714,0.95238,0.95238,0.97619,0.97619,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027778,0.027778,0.055556,0.055556,0.055556,0.13889,0.13889,0.36111,0.55556,0.61111,0.75,0.86111,0.94444,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.08,0.12,0.12,0.2,0.32,0.44,0.72,0.96,0.96,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066667,0.13333,0.13333,0.13333,0.2,0.2,0.4,0.4,0.53333,0.66667,0.73333,0.93333,0.93333,0.93333,0.93333,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909,0.090909,0.090909,0.45455,0.45455,0.72727,0.81818,0.81818,0.90909,0.90909,0.90909,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.4,0.8,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0.66667,0.66667,1,1,1,1,1,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
